6.489752
7.236808
8.090246
9.059197
10.151383
11.371501
12.718932
14.18469
15.747624
17.370215
18.994748
20.541317
21.909626
22.986609
23.660731
23.841314
23.47811
22.574504
21.18902
19.424237
17.407179
15.267948
13.122488
11.062387
9.151584
7.428098
5.908477
4.593141
3.471454
2.525975
1.735723
1.078513
0.532517
0.077221
-0.306075
-0.634065
-0.921459
-1.181151
-1.424451
-1.661373
-1.900925
-2.151412
-2.420714
-2.716563
-3.046794
-3.419579
-3.843642
-4.328441
-4.884313
-5.522551
-6.255384
-7.095791
-8.057074
-9.152046
-10.391669
-11.782928
-13.325699
-15.008448
-16.802809
-18.657579
-20.493509
-22.201328
-23.646288
-24.682136
-25.174746
-25.030832
-24.222398
-22.796801
-20.867569
-18.589639
-16.128898
-13.636128
-11.231009
-8.99661
-6.981542
-5.20616
-3.669986
-2.358594
-1.249238
-0.315041
0.472102
1.139653
1.713343
2.216639
2.670593
3.093929
3.503287
3.913541
4.338138
4.789439
5.279016
5.817886
6.416674
7.085644
7.834587
8.672501
9.606996
10.643352
11.78313
13.022294
14.348814
15.739907
17.159254
18.554916
19.85899
20.990278
21.86104
22.387923
22.505573
22.179657
21.415247
20.257492
18.784127
17.092268
15.283583
13.451626
11.673522
10.006359
8.487325
7.136239
5.959143
4.952069
4.104413
3.401696
2.827676
2.365844
2.000433
1.717035
1.502932
1.347223
1.240821
1.176366
1.148095
1.151702
1.18419
1.243748
1.329643
1.442147
1.58248
1.752797
1.956191
2.196737
2.47955
2.810878
3.198212
3.650403
4.177786
4.792277
5.50741
6.338254
7.301117
8.412886
9.689797
11.145348
12.786971
14.611101
16.596397
18.695363
20.825676
22.864169
24.648272
25.990328
26.707469
26.662476
25.802171
24.176325
21.927219
19.254492
16.371065
13.466463
10.686001
8.125478
5.836255
3.835033
2.114297
0.651338
-0.584832
-1.628622
-2.514686
-3.276002
-3.94285
-4.542381
-5.098569
-5.632384
-6.162066
-6.703445
-7.270208
-7.87411
-8.525056
-9.231041
-9.997913
-10.828915
-11.724013
-12.678984
-13.684323
-14.724056
-15.774673
-16.804455
-17.773633
-18.635803
-19.340956
-19.840178
-20.091579
-20.066465
-19.754358
-19.165533
-18.330267
-17.294938
-16.115968
-14.853049
-13.563065
-12.295619
-11.090502
-9.976925
-8.97409
-8.09258
-7.336124
-6.703409
-6.189747
-5.788471
-5.492061
-5.292987
-5.184314
-5.160112
-5.215714
-5.347849
-5.554697
-5.835866
-6.19232
-6.626252
-7.140883
-7.740189
-8.4285
-9.209941
-10.087658
-11.062751
-12.132874
-13.290464
-14.520635
-15.798912
-17.089164
-18.342352
-19.496942
-20.481905
-21.222904
-21.651507
-21.715996
-21.391229
-20.684595
-19.636006
-18.311758
-16.794119
-15.169626
-13.518907
-11.909722
-10.393614
-9.005586
-7.765809
-6.682371
-5.754313
-4.974463
-4.331844
-3.813571
-3.406252
-3.096968
-2.873922
-2.726812
-2.647033
-2.627747
-2.663872
-2.75203
-2.890474
-3.079018
-3.318974
-3.613102
-3.965582
-4.381985
-4.86925
-5.435635
-6.090613
-6.844669
-7.708921
-8.69448
-9.811401
-11.067066
-12.463809
-13.99561
-15.643824
-17.372181
-19.121856
-20.808194
-22.321473
-23.534408
-24.317959
-24.564049
-24.209636
-23.253768
-21.760468
-19.845849
-17.654504
-15.333799
-13.013526
-10.794374
-8.744808
-6.903746
-5.286209
-3.889698
-2.70005
-1.696186
-0.85366
-0.147131
0.448048
0.9549
1.394366
1.785193
2.144019
2.485607
2.823144
3.168571
3.532922
3.926646
4.359893
4.842766
5.385505
5.998598
6.692778
7.478863
8.367378
9.367859
10.487736
11.730655
13.094115
14.566367
16.122676
17.721368
19.300608
20.777395
22.050739
23.010681
23.55343
23.600274
23.115144
22.114674
20.666625
18.877005
16.870552
14.77095
12.685771
10.698198
8.864987
7.218734
5.772358
4.524192
3.462708
2.570424
1.826869
1.210707
0.701133
0.278722
-0.07413
-0.373059
-0.631764
-0.862178
-1.074692
-1.278424
-1.4815
-1.691326
-1.914857
-2.158849
-2.430102
-2.735682
-3.08314
-3.480708
-3.937491
-4.463617
-5.070351
